smiles,name,bioactivity_class
Cc1ccc(cc1F)NC(=S)Nc2cccc(c2)c3nnc4n3CCCCC4,C07353486,inactive
c1ccc(c(c1)C(F)(F)F)Nc2nc(cs2)c3cc([nH]c3)C(=O)N4CCCC4,C08232491,inactive
c1ccc(c(c1)[C@@H]2CC(=NN2c3ccc(cc3)S(=O)(=O)N)c4ccc(cc4)F)F,C08843559,inactive
COc1cc(c(c(c1)Br)O)/C=N/NC(=O)c2ccc(cc2)C(F)(F)F,C01403901,inactive
c1cc(sc1)S(=O)(=O)Nc2ccc(cc2)C(=O)Nc3ccc(cc3F)F,C10009720,inactive
CN1C(=O)N[C@@H]([C@@H]([C@]1(C(F)(F)F)O)C(=O)c2cccs2)c3ccc(cc3)F,C12560863,inactive
C/C(=N\NC(=O)CSc1[nH]c2ccccc2n1)/c3cccc(c3)Br,C13564419,inactive
Cc1ccc(c(c1)NC(=O)/C(=C/c2cc(cc(c2O)OC)Br)/C#N)C,C15012903,inactive
c1ccc(c(c1)NC(=O)c2ccc(cc2)NS(=O)(=O)c3ccc(c(c3)Cl)F)F,C15422061,inactive
c1cc(ccc1c2c(c[nH]n2)/C=C(\C#N)/C(=O)Nc3cc(ccc3Cl)Cl)F,C17082122,inactive
Cc1ccc(c(c1)NC(=O)c2ccc(c(c2)S(=O)(=O)NC(C)(C)C)Cl)F,C22403357,inactive
c1ccc(cc1)C(=O)Nc2cc(ccc2NS(=O)(=O)c3ccccc3F)Cl,C31651454,inactive
c1cc(cc(c1)Br)Cc2nnc(s2)NC(=O)Nc3ccc(cc3)F,C01236938,inactive
Cc1cccc(c1NC(=O)CSc2[nH]nc(n2)c3cc(ccc3Cl)Cl)C,C32957645,inactive
c1ccc2c(c1)[nH]c(n2)SCC(=O)N/N=C\c3cc(ccc3F)Br,C33283592,inactive
C[C@H](C(=O)Nc1ccc(cc1Cl)F)Sc2[nH]nc(n2)c3ccccc3F,C05677387,inactive
Cc1ccc(cc1S(=O)(=O)Nc2ccc(cc2)F)NC(=O)[C@@H]3C[C@H]4C[C@@H]3C=C4,C40161111,inactive
Cc1cc(ccc1F)C2=NN([N-]N2)C[NH+](C)Cc3cc(sc3)Br,C50898016,inactive
c1ccc2c(c1)CN(C2=[NH2+])c3ccc(c(c3)S(=O)(=O)[N-]c4cccc(c4)Cl)Cl,C12592109,inactive
c1cc2cc(ccc2nc1)NC(=O)c3ccc(c(c3)NC(=O)c4cccs4)Cl,C58328892,inactive
Cc1ccc(s1)S(=O)(=O)Nc2ccc(c(c2)NC(=O)C3CCCCC3)F,C55593922,inactive
c1ccc(c(c1)C(=O)N/C(=C/c2ccc(cc2)Cl)/C(=O)Nc3ccncc3)Cl,C59168071,inactive
CC(=O)Nc1cc(c(cc1Cl)C(=O)Nc2ccc(cc2)Br)OC,C06158786,inactive
c1cc(cc(c1)Cl)/C=N/NC(=O)C(=O)Nc2ccc(c(c2)C(F)(F)F)Cl,C59459745,inactive
c1ccc(c(c1)Cc2cnc(s2)NC(=O)c3ccc4c(c3)nc[nH]4)Br,C12525244,inactive
c1ccc(c(c1)NS(=O)(=O)c2cccc(c2)C(=O)Nc3ccccc3Cl)F,C06406241,inactive
c1ccc(c(c1)NS(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3F)F)F,C15564116,inactive
Cc1cc2c(c(c1NC(=O)c3ccc(cc3)Br)C)sc(n2)NN=C(C)C,C72228609,inactive
CN(C)S(=O)(=O)c1cccc(c1)N/C(=[NH+]/c2ccc(cc2Cl)Cl)/[S-],C13468755,inactive
c1ccc(cc1)/N=C(\c2ccccn2)/N/N=C/c3cc(ccc3O)Br,C15017175,inactive
c1cc2c(c(c1)[C@@]3(CCCCC3=O)NS(=O)(=O)c4ccc(cc4)Cl)NCC2,C89210453,inactive
c1cc2c(c(c1)[C@]3(CCCCC3=O)NS(=O)(=O)c4ccc(cc4)Cl)NCC2,C89210456,inactive
COc1ccc(cc1)NC(=O)NC2(CCOCC2)c3cccc(c3)Br,C95955084,inactive
c1cc(cc(c1)Br)/C=N\NC(=O)C(=O)Nc2ccc(cc2Cl)Cl,C33348492,inactive
Cc1cc(ccc1NC(=O)c2cn[nH]c2c3ccc(cc3)OC)I,C97024439,inactive
COc1ccc(cc1)c2c(cn[nH]2)C(=O)Nc3ccc(cc3)I,C97024451,inactive
c1c(c(cc(c1I)F)OCC2(CCCCC2)N)[N+](=O)[O-],C97401451,inactive
c1cc(cc(c1)Br)c2ccc(s2)/C=C\C(=O)NNc3ncccn3,C98054706,inactive
Cc1cc(c(cc1C)S(=O)(=O)Nc2ccc(c(c2)[C@@H](C(=O)C(F)(F)F)C(=O)OC(C)C)O)C,C02483502,inactive
COc1cc(cc(c1OC)OC)[C@@H]2C(=C(N(C3=C2C(=O)CCC3)c4ccc(cc4)Br)N)C#N,C00713639,inactive
c1ccc(cc1)CCNS(=O)(=O)c2ccc(cc2)NC(=O)[C@@H]3CC(=O)N(C3)c4ccc(cc4)F,C09288706,inactive
CCOc1ccc2c(c1)sc(n2)NC(=O)CCNS(=O)(=O)c3ccc(cc3)Br,C09342902,inactive
CC[C@H](C)Sc1nnc(s1)NC(=O)CCNS(=O)(=O)c2ccc(cc2)Br,C09342933,inactive
C[C@H](c1ccc(cc1)n2ccnc2)NC(=O)CCCNS(=O)(=O)c3ccc(c(c3)Cl)Cl,C09462633,inactive
c1ccc(cc1)N2C[C@@H](CC2=O)C(=O)Nc3nc(cs3)CSCC(=O)Nc4ccc(cc4)F,C09590686,inactive
c1ccc(cc1)N2C[C@H](CC2=O)C(=O)Nc3nc(cs3)CSCC(=O)Nc4ccc(cc4)F,C09590689,inactive
C=CCN(c1ccccc1Cl)S(=O)(=O)c2cc(ccc2Cl)C(=O)N3CCC(CC3)C(=O)N,C09950545,inactive
C[C@H]1C[C@@H](CN(C1)S(=O)(=O)c2ccc(cc2)C(=O)Nc3ccc(cc3C(F)(F)F)NC(=O)C)C,C10641233,inactive
COc1ccc(cc1OC)[C@@H]2[C@@H](N3c4ccc(cc4C=C[C@@H]3[C@@]2(C#N)C(=O)N)F)C(=O)c5ccccc5,C12371257,inactive
C[C@@H](C(=O)NC1CCCC1)N(c2cccc(c2)F)C(=O)C[S@](=O)CC(=O)Nc3ccc(cc3)F,C12709843,inactive
c1cc(ccc1NC(=O)c2c3c(n(n2)c4ccc(cc4)F)CCC3)S(=O)(=O)NCC(F)(F)F,C12735523,inactive
CC(=O)Nc1ccc(cc1Cl)NC(=O)c2c(ccs2)S(=O)(=O)N3CCc4ccccc4C3,C12864240,inactive
CNS(=O)(=O)c1ccc(cc1)NC(=O)c2cc(nc3c2cc(cc3)Br)c4ccccn4,C01073802,inactive
CC(=O)Nc1ccc(cc1)c2csc(n2)NC(=O)[C@@H]3CS[C@]4(N3C(=O)CC4)c5cccs5,C13139339,inactive
c1ccc(c(c1)C(=O)NCCc2nnc(s2)NS(=O)(=O)c3ccc(cc3)Br)Cl,C09263126,inactive
CCOC(=O)C1=C(N=C([C@H]([C@@H]1c2ccccc2F)C#N)SCC(=O)Nc3c(cc(cc3C)C)C)O,C09015043,inactive
c1cc(ccc1C(=O)N2CCC[C@@H]2C(=O)NC3CC3)NS(=O)(=O)c4ccc(s4)Br,C13358443,inactive
CC(=O)Nc1ccc(cc1)c2nnc(n2C)SCC(=O)Nc3ccc(cc3F)Br,C13880492,inactive
COc1ccc(cc1OC)C(=O)NNC(=O)COc2ccc(cc2Br)Br,C13983032,inactive
CC(C)(C)NS(=O)(=O)c1ccc(cc1)NC(=O)c2ccc(c(c2)Br)OCCOC,C14660946,inactive
c1ccc(cc1)C2=NN(CC2)C(=O)CCC(=O)NNC(=O)CSc3cc(ccc3Cl)Cl,C15464817,inactive
COc1cc(cc(c1OCc2cccc(c2)F)I)C=C3C(=O)NC(=O)NC3=O,C01177960,inactive
Cc1ccc(cc1)S(=O)(=O)N[C@@H](C)C(=O)O[C@@H](C)C(=O)Nc2ccc(cc2F)Br,C16773562,inactive
c1cc(oc1)[C@@H](CNC(=O)C(=O)NCCc2ccc(cc2)F)S(=O)(=O)c3ccc(cc3)Cl,C17169721,inactive
CS(=O)(=O)c1ccc2c(c1)sc(n2)NC(C(F)(F)F)(C(F)(F)F)NC(=O)c3cccnc3,C08968876,inactive
COc1ccc(cc1)C2=NC(c3c(=O)[nH]c(=O)n(c3N2)c4ccccc4F)(C(F)(F)F)C(F)(F)F,C20058619,inactive
c1ccc(cc1)CN(CCC(=O)N)C(=O)Cn2cnc3c(c2=O)c(cs3)c4ccc(cc4)Cl,C22057738,inactive
c1cc(sc1)[C@@H]2CC(=NN2C(=O)CSc3nnc(s3)SCC(=O)N)c4cccs4,C22091457,inactive
C[C@@H](C(=O)Nc1ccc(c(c1)Cl)NC(=O)c2cccc(c2)S(=O)(=O)C)Oc3ccc(cc3)F,C22974872,inactive
CCOc1ccc(cc1Br)NS(=O)(=O)c2cccc(c2)C(=O)NC3=NCCS3,C24839004,inactive
c1cc(ccc1C(=O)NNC(=O)CSc2ccc(cc2[N+](=O)[O-])C(F)(F)F)Br,C25386048,inactive
c1cc(ccc1C(=O)NNC(=O)[C@@H]2CCCN2S(=O)(=O)c3ccc(s3)Br)Cl,C25527329,inactive
CN(c1ccccc1C(=O)Nc2ccc(cc2)S(=O)(=O)NCC(F)(F)F)C(=O)c3cccs3,C25710030,inactive
CS(=O)(=O)c1ccc(cc1)C(=O)Nc2c(cc(cc2Cl)NC(=O)/C=C/c3ccco3)Cl,C26884603,inactive
COc1cccc(c1)NC(=O)C(=O)NC[C@@H](c2cccs2)S(=O)(=O)c3ccc(cc3)Cl,C38771128,inactive
CCc1ccc(cc1)OCC(=O)Nc2c(c3c(s2)C[C@@H](CC3)C)C(=O)N[C@H]4CCS(=O)(=O)C4,C39836393,inactive
CN(C)C(=O)COc1ccc(cc1)NC(=O)[C@@H](Cc2ccccc2)NC(=O)c3ccc(cc3)Cl,C43750455,inactive
Cc1c(cno1)C(=O)Nc2ccc(c(c2)C(F)(F)F)NS(=O)(=O)c3ccc(cc3Cl)F,C68780000,inactive
CC(=O)Nc1ccc(cc1NC(=O)CCn2cnc3c(c2=O)c4c(s3)CCCC4)Br,C68837106,inactive
c1cc(c(=O)n(c1)CC(=O)NNC(=O)c2ccc(cc2)COc3ccc(cc3)Cl)C(F)(F)F,C25061472,inactive
C[C@@]1(C(=O)N(C(=O)N1)NC(=O)Cc2csc(n2)c3cc(cs3)Br)c4ccccc4,C71964663,inactive
CC(C)[C@@H](C(=O)Nc1nc(cs1)c2cccnc2)NS(=O)(=O)c3ccc(cc3)Br,C72003790,inactive
c1ccc(cc1)C[C@H](C(=O)N[C@H]2CCCc3c2cccc3)NS(=O)(=O)c4cccc5c4nsn5,C09692538,inactive
c1ccc2c(c1)CCC[C@@H]2NC(=O)C3CCC(CC3)CNS(=O)(=O)c4cccc5c4nsn5,C08680552,inactive
c1ccc(cc1)CCNC(=O)CSc2nc3c(cn[nH]3)c(=O)n2c4ccccc4Br,C96286860,inactive
CC[C@H](CO)Nc1c(c(=O)n2cccc(c2n1)C)/C=C/3\C(=O)N(C(=S)S3)Cc4ccccc4Cl,C97464710,inactive
c1cc2c(cc(c(c2nc1)OCC(=O)NNC(=O)c3cscn3)I)Cl,C97548837,inactive
CN(CC(=O)NNC(=O)/C=C\c1cccc(c1)Br)S(=O)(=O)c2ccc(cc2)Cl,C97990391,inactive
CCCCOC(=O)C1[C@H](C2C(=NC1=C)C[C@@H](CC2=O)c3ccc(c(c3)OC)OC)c4cc(c(c(c4)Br)O)OCC,C06149831,inactive
CN(C)c1nc(nc(n1)N/N=C/c2cc(cc(c2OC)I)I)NCc3ccccc3,C08383263,inactive
c1ccc2c(c1)cc(o2)C(=O)C3=C(C(=O)N([C@H]3c4ccc(c(c4)Cl)Cl)c5nnc(s5)SCc6ccc(cc6)F)O,C08383321,inactive
COc1ccccc1C(=O)N/C(=C/c2ccc(cc2)Br)/C(=O)Nc3ccc(cc3)S(=O)(=O)Nc4nccs4,C08387394,inactive
Cc1ccc(c(c1)C)n2c(nnc2Sc3c(c4cc(ccc4[nH]c3=O)Cl)c5ccccc5)c6cc(c(c(c6)OC)OC)OC,C08410753,inactive
CCOc1cc(cc(c1OCc2ccc(cc2Cl)Cl)Br)CNn3cnnc3SCc4ccc(cc4)F,C08443900,inactive
Cc1ccccc1OCCOc2c(cc(cc2I)/C=N/Nc3nc(nc(n3)N4CCCC4)N5CCCC5)OC,C08493008,inactive
c1ccc(cc1)C(=O)C[C@H](c2ccccc2Cl)/C(=C(\NC(=O)c3ccccc3)/SCC(=O)Nc4ccc(cc4)Cl)/C#N,C33354545,inactive
c1ccc(c(c1)Nc2nc(nc(n2)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)[N+](=O)[O-],C95100404,inactive
c1(nnc(s1)NC(=O)[C@@](C(F)(F)F)(OC([C@](C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F)F)C(F)(F)F,C95100562,inactive
c1cc(sc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)/N=C(\NNC(=O)Nc4ccc(cc4)Cl)/N5CCCC5)C(F)(F)F,C95561753,inactive
c1c(cc(cc1C(F)(F)F)S(=O)(=O)NCCNS(=O)(=O)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)C(F)(F)F,C95742711,inactive
COc1ccc(cc1)n2c(nnc2SCC(=O)N/N=C/c3cc(cc(c3O)Br)Br)c4ccccc4,C97939502,inactive
c1ccc2c(c1)nc(n2C(=O)CCN3C(=O)/C(=C/c4ccc(cc4)F)/SC3=S)SCC(=O)Nc5ccc(cc5)Cl,C97946110,inactive
CCOC(=O)c1c(csc1NC(=O)c2cc(nc3c2cc(cc3)Br)c4ccc(cc4)OC)c5ccc(cc5)OC,C08454572,inactive
COc1ccc(cc1)[C@H]2C[C@H](n3c(c(c(n3)C(=O)Nc4cc(cc(c4)Oc5ccc(cc5)Br)[N+](=O)[O-])Cl)N2)C(F)(F)F,C97949206,inactive
COc1ccc(cc1)NC(=O)[C@@](C(F)(F)F)(N2C(C(N(C(C2(F)F)(F)F)[C@@](C(=O)Nc3ccc(cc3)OC)(C(F)(F)F)F)(F)F)(F)F)F,C97950858,inactive
COc1cc(c(c(c1O)/C=N/NC(=O)/C(=C\c2ccc3c(c2)OCO3)/NC(=O)c4ccccc4)Br)Br,C97960480,inactive
CCOc1ccc(cc1)NC(=O)/C(=C\c2cc(c(c(c2)I)OCc3ccc(c(c3)Cl)Cl)OCC)/C#N,C97960715,inactive
c1cc(cc(c1)F)C(=O)Oc2c(cc(cc2Br)Br)/C=N/NC(=O)COc3cc(ccc3Cl)Cl,C97961077,inactive
Cc1ccc(cc1)S(=O)(=O)[N-]c2c(cccc2)/C=[NH+]/CC(O)C/[NH+]=C/c3c(cccc3)[N-]S(=O)(=O)c4ccc(cc4)C,C97965292,inactive
COc1cc(cc(c1OC)OC)C(=O)c2cc(ccc2N/C=C(/C#N)\c3nc(cs3)c4cccc(c4)Br)Cl,C97966521,inactive
C[C@@H]1Cc2cc(ccc2O1)C(=O)C3=C(C(=O)N([C@H]3c4ccc(c(c4)OC)OCCC(C)C)c5nc6ccc(cc6s5)Cl)O,C97967810,inactive
CCCOc1ccc(cc1OCC)[C@@H]2C(=C(C(=O)N2c3nnc(s3)SCc4ccc(cc4Cl)Cl)O)C(=O)c5ccc6c(c5)C[C@H](O6)C,C97967851,inactive
CCOc1ccc2c(c1)sc(n2)N3[C@@H](C(=C(C3=O)O)C(=O)c4ccc5c(c4)C[C@@H](O5)C)c6ccc(c(c6)OCC)OCCC(C)C,C97969993,inactive
CCOc1cc(ccc1OCCC(C)C)[C@H]2C(=C(C(=O)N2c3nnc(s3)SCc4ccccc4)O)C(=O)c5ccc6c(c5)C[C@H](O6)C,C97970750,inactive
Cc1ccccc1NC(=O)C2=C(NC(=C([C@H]2c3cccs3)C#N)SCC(=O)Nc4ccc(cc4)I)C,C97999660,inactive
c1ccc(cc1)C(=O)Oc2ccc(cc2/C=N/NC(=O)COc3c(cc(cc3Br)Br)Br)Br,C98001357,inactive
CN1CCc2cc(c(cc2[C@H]1Cc3ccc(c(c3Oc4cc5c(cc4OC)-c6c7c(cc(c6O)OC)CN(C[C@@H]7C5)C)OC)OC)OC)OC,C98003565,inactive
CC1(CC2=C([C@H](C(=C(N2c3nnc(s3)SCc4cccc(c4)C(F)(F)F)N)C#N)c5ccc(cc5)SC)C(=O)C1)C,C98006072,inactive
CCOC(=O)[C@@H]1[C@H](CC2=C(C1=O)[C@@H](C(=C(N2c3ccc(cc3)[N+](=O)[O-])N)C(=O)OCC)c4cccc(c4)F)c5cccs5,C98007114,inactive
CCOC(=O)c1c(csc1NC(=O)CCSc2nc3c(c4c(s3)CCC4)c(=O)n2c5ccccc5)c6ccc(cc6)Cl,C98009726,inactive
CC[C@H](C)[C@H](C(=O)Nc1nnc(s1)c2ccc(cc2)Br)NC(=O)Nc3cc(cc(c3)C(F)(F)F)C(F)(F)F,C98017265,inactive
Cc1c(c(n(n1)Cc2ccc(cc2)F)C)NC(=O)CCCS(=O)(=O)c3nc(cc(n3)C(F)(F)F)c4ccccc4OC,C98043160,inactive
c1ccc(c(c1)[C@@H]2[C@@H]([C@@](NC(=C2C#N)SCC(=O)Nc3cccc(c3)Cl)(C(F)(F)F)O)C(=O)c4cccs4)Cl,C98045726,inactive
COc1ccc(cc1OC)C(=O)Oc2ccc(cc2/C=N/NC(=O)C(=O)Nc3c(c4c(s3)CCCC4)C#N)Br,C04292963,inactive
Cc1cccc(c1)C(=O)Oc2ccc(cc2/C=N/NC(=O)c3ccc(cc3)NS(=O)(=O)c4ccc(cc4)Cl)Br,C04232077,inactive
c1ccc(cc1)C(=O)Oc2ccc(cc2/C=N/NC(=O)c3ccccc3NS(=O)(=O)c4ccc(cc4)Cl)Br,C04232344,inactive
CCOC(=O)c1c2c(sc1NC(=O)C(=O)N/N=C/c3cc(ccc3OC(=O)c4ccccc4)Br)C[C@@H](CC2)C,C04296268,inactive
c1ccc(cc1)n2cc(c(n2)c3ccc(cc3)F)/C=N/NC(=O)C(=O)Nc4ccccc4C(=O)Nc5ccc(cc5)Br,C04260965,inactive
c1ccc(c(c1)C(=O)Nc2ccc(cc2)Br)NC(=O)C(=O)N/N=C/c3ccc(cc3)OC(=O)c4ccccc4I,C04282169,inactive
Cc1ccc(cc1)C(=O)Oc2ccc(cc2/C=N/NC(=O)C(=O)Nc3ccccc3C(=O)Nc4ccc(cc4)Br)Br,C04282501,inactive
c1ccc(c(c1)C(=O)Nc2ccc(cc2)Cl)NC(=O)C(=O)N/N=C/c3ccc(cc3)OC(=O)c4cccc(c4)Br,C04261292,inactive
Cc1cc(cc(c1NC(=S)N[C@@H](C(Cl)(Cl)Cl)NC(=O)c2cc(c(c(c2)OC)OC)OC)Br)Br,C98225663,inactive
c1ccc(cc1)COc2ccc(cc2)OCC(=O)N/N=C/c3ccc(cc3)OC(=O)c4ccccc4I,C04372606,inactive
Cc1ccc(cc1)n2c(nnc2SCC(=O)N/N=C/c3cc(cc(c3O)Br)Br)c4ccc(cc4)Cl,C98225825,inactive
c1cc(c(cc1)OC(=O)c2ccc(cc2)Cl)/C=N/NC(=O)CCC(=O)N/N=C/c3c(cccc3)OC(=O)c4ccc(cc4)Cl,C04527783,inactive
COC(=O)c1ccc(cc1)/C=N/NC(=O)CCn2c3ccc(cc3c4c2ccc(c4)I)I,C04528033,inactive
CCOC(=O)c1c(csc1NC(=O)CSc2nc3c(c(cs3)c4ccccc4)c(=O)n2c5ccccc5)c6ccccc6Cl,C98227420,inactive
Cc1cc(ccc1OCC(=O)Nc2ccc(cc2)C(=O)N/N=C\c3ccc(c(c3)CSc4nc5ccccc5o4)OC)Cl,C98236622,inactive
C[C@H]1[C@H]2C[C@H]3[C@]45CCC[C@]([C@@H]4C[C@@H]([C@@]3(C2)[C@H]1O)OC(=O)c6ccccc6)(C[N+](=C5)CCOC(=O)c7ccccc7)C,C01902206,inactive
Cc1ccc(cc1)S(=O)(=O)Nc2ccccc2c3nnc(o3)c4ccc(cc4)C[N+]5(CCc6c(c7ccccc7[nH]6)C5)C,C01896795,inactive
c1cc(ccc1NS(=O)(=O)c2ccc(cc2Cl)Cl)N3CCN(CC3)c4c(cc(c[nH+]4)C(F)(F)F)Cl,C03104289,inactive
COc1ccc(cc1)OCC(=O)O[C@H]2C[C@@H]3C[NH+]4CCc5c6ccc(cc6[nH]c5[C@H]4C[C@@H]3[C@@H]([C@H]2OC)C(=O)OC)OC,C08385821,inactive
Cc1ccc([nH+]c1)NC(=O)C2[C@@H](C3=C(CC(CC3=O)(C)C)N=C2C)c4ccc(c(c4)CSc5nc(cc(n5)C(F)F)C)OC,C08440580,inactive
COc1ccc(cc1OC)c2cc([nH+]c(c2C#N)SCC(=O)Nc3c(c4c(s3)CCCC4)C#N)c5ccccc5,C08426247,inactive
CC1=NC(=C([C@H](C1C(=O)Nc2ccccc2)c3cc[nH+]cc3)C#N)SCC(=O)Nc4cccc(c4)C(F)(F)F,C08411353,inactive
CCOC(=O)c1c(c(c(s1)NC(=O)CSc2c(c(c3c([nH+]2)CCCC3)c4ccc(cc4)OC)C#N)C#N)C,C08451113,inactive
COc1ccc(cc1)[C@H]2CC(=NN2C(=O)C[NH+]3[C@@H]4[C@@H](C(=O)N(C4=O)c5ccc(cc5)Cl)N=N3)c6ccc(cc6)Cl,C17949474,inactive
CCOc1cc(ccc1O)c2c3cc(c(cc3c4c(nn(c4[nH+]2)c5ccccc5)c6ccc(cc6)Cl)OC)OC,C33355221,inactive
C[C@@H]1CCC[C@H]([C@@H]1C)NC(=O)[C@@H]2[C@@]34C=C[C@@H](O3)[C@@H]([C@@H]4C(=O)N2CC[NH+]5CCCC[C@@H]5C)C(=O)Nc6ccc(cc6)OC,C38147077,inactive
c1ccc(cc1)C(c2ccccc2)[NH+]3CCN(CC3)C(=O)c4c(c5n(n4)[C@@H](C[C@@H](N5)c6cccs6)C(F)(F)F)Cl,C01215035,inactive
COc1ccc(cc1)c2cc([nH+]c3c2c(c(s3)C(=O)Nc4ccc(cc4)Br)N)c5ccc(cc5)OC,C01900849,inactive
Cc1cccc(c1)NC2=Nc3ccccc3N4C2=[NH+]c5c(c(nn5c6ccccc6)C)[C@@H]4c7ccc(c(c7)OC)OC,C01898167,inactive
CC(=O)O[C@H]1CC[C@@]2([C@@H](C1(C)C)CC[C@@]3([C@@H]2C(=O)C=C4[C@@]3(CC[C@@]5([C@@H]4C[C@@](CC5)(C)C(=O)OCC[NH+]6CCOCC6)C)C)C)C,C59676908,inactive
C[C@H](C[NH+]1CCOCC1)OC(=O)[C@@]2(CC[C@@]3(CC[C@@]4(C(=CC(=O)[C@@H]5[C@@]4(CC[C@@H]6[C@@]5(CC[C@@H](C6(C)C)OC(=O)C)C)C)[C@@H]3C2)C)C)C,C59676932,inactive
c1cc(ccc1[NH3+])Oc2ccc(cc2)n3c(=O)c4cc5c(cc4c3=O)c(=O)n(c5=O)c6ccc(cc6)Oc7ccc(cc7)N,C01226807,inactive
CC[C@@H]1[C@H]([C@H]2[C@@](O2)(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)CC=O)C)C)C,C60184545,inactive
c1ccc(cc1)CN2C(=O)[C@@](C(=O)NC2=O)(Cc3ccc4c(c3)OCO4)C[NH+]5C[C@H]6C[C@@H](C5)c7cccc(=O)n7C6,C70669824,inactive
Cc1cc(c(cc1S(=O)(=O)Nc2cc(c(cc2Cc3c4cc(c(cc4cc[nH+]3)OC)OC)OC)OC)C(C)C)OC,C06038855,inactive
CC(=O)O[C@H]1CC[C@@]2([C@@H]3CC[C@]4([C@@H]([C@@H]3CC=C2C1)CC[C@@H]4C(=O)C[C@@H]5c6c(cc7c(c6OC)OCO7)CC[NH+]5C)C)C,C70680876,inactive
CC1(O[C@@H]2[C@@H](O1)[C@H](O[C@@H]2[C@H](COC(c3ccccc3)(c4ccccc4)c5ccccc5)[NH3+])OCc6ccccc6)C,C72130304,inactive
C[C@H](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@@H](N(CCO2)Cc3c(nn[nH]3)C[NH+](C)C)c4ccc(cc4)F,C27440858,inactive
C/C=C(\C)/[C@@H]([C@H](C)/C=C(\C)/C=C/C/C(=C/Cc1c(c(c(c([nH+]1)OC)OC)O[C@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)C)O)O)O)C)/C)O,C77257372,inactive
CC(C)CN(CC(C)C)S(=O)(=O)c1ccc(cc1)C(=O)Nc2c(c3c(s2)C([NH2+]C(C3)(C)C)(C)C)C(=O)N,C04177833,inactive
CC[NH+]1C[C@@]2(CC[C@@H]([C@@]34[C@@H]2C[C@@H]([C@H]31)[C@]56[C@H]4C[C@@H]([C@H](C5)C(=C)[C@H]6OC(=O)c7ccccc7)O)OC(=O)c8ccccc8)C,C85902204,inactive
CCOC(=O)CCc1cc(c(c(c1)/N=C/c2cc(cc(c2O)Cl)Cl)O)/[NH+]=C/c3cc(cc(c3O)Cl)Cl,C02160740,inactive
Cc1c2c(cc(=O)n1CC[C@H]3C=[NH+]c4c3cccc4)n(n(c2=O)c5ccccc5)Cc6ccc(cc6)Br,C01411414,inactive
C[C@@H]1Cc2cc(ccc2O1)C(=O)C3=C(C(=O)N([C@H]3c4cccc(c4)OCc5ccccc5)CCCn6cc[nH+]c6)O,C97954735,inactive
CC1(CC2=C([C@H](C(=C(N2c3ccccc3C(F)(F)F)N)C#N)c4ccc(c(c4)C[NH+]5CCCC5)OC)C(=O)C1)C,C04396961,inactive
Cc1nc2n(n1)c(c(s2)[C@@H](c3ccc(cc3)Br)N4CC[NH+](CC4)C(c5ccccc5)c6ccccc6)O,C22852768,inactive
CCOc1cc(ccc1OCCOc2ccc(cc2)C)/C=C\3/C(=[NH2+])N4C(=NC3=O)SC(=N4)c5ccccc5Cl,C97966232,inactive
CCOc1cc(ccc1OCc2ccccc2)[C@@H]3C(=C(C(=O)N3CCCn4cc[nH+]c4)O)C(=O)c5ccc6c(c5)C[C@H](O6)C,C97967471,inactive
CC[C@@H](C(=O)Nc1ccc(cc1)F)Sc2c3c(nc(n2)c4cccc(c4)OC)Oc5c([nH+]cc(c5C3)CO)C,C97986986,inactive
CC[C@H](C(=O)Nc1ccc(cc1)F)Sc2c3c(nc(n2)c4cccc(c4)OC)Oc5c([nH+]cc(c5C3)CO)C,C97986988,inactive
c1ccc(cc1)C[NH+]2CCN(CC2)[C@H](c3ccc(cc3)Br)c4c(n5c(s4)nc(n5)c6ccco6)O,C97992530,inactive
Cc1ccc(cc1)C2=NN([C@H](C2)c3ccc(cc3)Br)C(=[NH2+])S[C@@H]4CC(=O)N(C4=O)c5cc(cc(c5)Cl)Cl,C97995848,inactive
c1cc(ccc1OC[C@H](CN2CC[NH+](CC2)C3CCCCC3)O)OC[C@H](CN4CCN(CC4)C5CCCCC5)O,C22465627,inactive
CC(C)(C)[C@H]([C@@H](n1cncn1)Oc2ccc(cc2)Cl)n3c(nnn3)[C@@H](c4ccc(cc4Cl)Cl)[NH+]5CCCCC5,C98001511,inactive
Cc1c2c(c(sc2[nH+]c(c1Cl)C)C(=O)N(C)CCOC(=O)c3c(c4c(c(c(nc4s3)C)Cl)C)N)N,C98008437,inactive
c1ccc(cc1)CCN(CCC(=O)N2CCN(CC2)c3ccccc3F)c4c5ccc(cc5[nH+]c(n4)C6CC6)Cl,C98009867,inactive
