S.No.,smiles,name,bioactivity_class
164,Cc1ccc(cc1)n2cc(nc2NC(=O)CN(CC[NH+]3CCOCC3)C(=O)c4ccccc4)c5ccccc5,C36044894,inactive
165,C[NH+](C)CCN(Cc1c(noc1N2CCc3ccccc3C2)c4ccccc4)C(=O)Nc5cccc(c5)Cl,C36249068,inactive
166,Cc1nc2n(n1)c(c(s2)[C@@H](c3ccc(cc3)OC)N4CC[NH+](CC4)C(c5ccccc5)c6ccccc6)O,C22852779,inactive
167,CCC[NH+]1CCc2c(sc(c2c3nc4ccccc4s3)NC(=O)CCS(=O)(=O)c5ccccc5)C1,C36633062,inactive
168,Cc1ccc(cc1C)n2c3c(c(c(c([nH+]3)C)CCC(=O)NCCc4ccc(c(c4OC)OC)OC)C)c(n2)C,C08598683,inactive
169,CN1CC[NH+](CC1)CCCNC(=O)c2ccc(cc2)/C=C\3/C(=O)N(c4ccccc4O3)Cc5ccc(cc5)Cl,C38150047,inactive
170,C[C@@H](c1ccccc1)[C@@H]2C(=C(C(=O)N2CC[NH+]3CCOCC3)O)C(=O)c4ccc(cc4)OCc5ccccc5,C39827820,inactive
171,C[C@H](c1ccccc1)[C@@H]2C(=C(C(=O)N2CC[NH+]3CCOCC3)O)C(=O)c4ccc(cc4)OCc5ccccc5,C39827821,inactive
172,C[C@@H](c1ccccc1)[C@H]2C(=C(C(=O)N2CC[NH+]3CCOCC3)O)C(=O)c4ccc(cc4)OCc5ccccc5,C39827822,inactive
173,CCCCOc1ccc(cc1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)Br)CC[NH+](CC)CC)O,C39827956,inactive
174,CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc3cc(ccc3c2)OC)c4ccc(cc4)C(=O)OC,C39847648,inactive
175,COc1ccc2cc(ccc2c1)C(=O)C3=C(C(=O)N([C@H]3c4ccc(c(c4)OC)OC)CCCn5cc[nH+]c5)O,C39847836,inactive
176,CC(C)CCOc1ccc(cc1)[C@H]2c3c(n[nH]c3C(=O)N2CCC[NH+]4CCOCC4)c5ccc(cc5)Cl,C40343656,inactive
177,COc1ccc(cc1)c2c3c([nH]n2)C(=O)N([C@H]3c4ccc(cc4)OCc5ccccc5)CC[NH+]6CCOCC6,C40345774,inactive
178,Cc1ccc(cc1)CN2C(=O)/C(=C/c3c(nc4c(cccn4c3=O)C)NCCCn5cc[nH+]c5)/SC2=S,C02356132,inactive
179,CCOc1cccc2c1oc(=O)c(c2)c3cc(=O)oc4c3ccc(c4C[NH+]5CCN(CC5)c6ccccc6)O,C41585189,inactive
180,CCOc1ccc(cc1OC)[C@H]2[C@H]3C(=c4ccccc4=[NH+]3)C[C@@H]5N2C(=O)CN(C5=O)C[C@@H](c6ccccc6)O,C63142020,inactive
181,C[C@H]1c2cc(c(cc2CC[NH+]1CN3c4ccc(cc4/C(=N/NC(=O)c5ccccc5)/C3=O)Br)OC)OC,C70686626,inactive
182,CC[C@H]([C@@H]1C(=NN(C1=O)c2nc3ccccc3s2)CSc4ccc(cc4)Cl)[NH2+]CCc5cnc[nH]5,C20573353,inactive
183,Cc1cc(ccc1c2ccc3[nH+]c(c(n3c2)CCC(=O)NCCN4CCOCC4)c5cccc(c5)OC)Cl,C85422821,inactive
184,Cc1ccc(o1)CN(Cc2ccccc2)C(=O)CN(CCC[NH+]3CCOCC3)C(=O)Nc4ccccc4OC,C16650954,inactive
185,COc1ccc(c(c1)C[NH+]2CCN(CC2)c3[nH]c(=O)cc(n3)CN4CCN(CC4)Cc5ccc(cc5)F)OC,C35926843,inactive
186,C[C@@H]1C[C@@H](C[NH+](C1)CCCNC(=O)CN2c3ccccc3O/C(=C\c4cccc(c4)Br)/C2=O)C,C96888450,inactive
187,Cc1cccn2c1nc(c(c2=O)/C=C\3/C(=O)N(C(=S)S3)Cc4ccc(cc4)OC)NCCC[NH+]5CCOCC5,C97946313,inactive
188,COC(=O)c1c2c(sc1NC(=O)c3ccc(cc3)S(=O)(=O)N4CCCC4)C[NH+](CC2)Cc5ccccc5,C97957490,inactive
189,COc1cc(cc(c1OCC=C)Br)/C=N/NC(=O)c2ccc(cc2)C[NH+]3CCc4ccccc4C3,C97959465,inactive
190,C[C@H]1CN(C[C@@H](O1)C)S(=O)(=O)c2ccc(cc2)C(=O)Nc3c(c4c(s3)C[NH+](CC4)Cc5ccccc5)C#N,C97963472,inactive
191,c1ccc2c(c1)c(nc([nH+]2)c3cccc(c3)Br)N(CCC(=O)NCc4ccco4)Cc5ccco5,C98009811,inactive
192,Cc1cc2c(c(n(c2nc1)[C@H](C)C3CCC(CC3)N4CC(C4)OC(F)F)C)C(=O)NCc5c(cc([nH]c5=O)C)SC,574988,inactive
193,COc1cc(ccc1OC(=O)OC)/C=N/NC(=O)c2ccc(cc2)N(Cc3ccccc3Cl)S(=O)(=O)C,C00659744,inactive
194,c1cc(cc(c1)C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3ncccn3)COc4ccc(cc4)Br,C00689123,inactive
195,CCOC(=O)c1cc2c(c(c1)CSc3nc4ccccc4c(=O)n3CCc5ccc(cc5)S(=O)(=O)N)OCOC2,C02970526,inactive
196,COc1ccc(cc1)c2nnn(n2)CC(=O)N(C[C@@H]3CCCO3)[C@H](c4cccs4)C(=O)NC5CCCCC5,C00888497,inactive
197,COc1ccc(cc1)c2nnn(n2)CC(=O)N(Cc3ccccc3Cl)[C@@H](c4ccco4)C(=O)NC5CCCCC5,C00888295,inactive
198,COc1ccc(cc1)c2nnn(n2)CC(=O)N(Cc3ccccc3Cl)[C@H](c4ccco4)C(=O)NC5CCCC5,C00886096,inactive
199,CC1=C(/C(=C\c2ccc(o2)CNS(=O)(=O)c3ccc(cc3)Cl)/C(=O)N1CCc4ccc(cc4)OC)C(=O)OC,C08383801,inactive
200,Cc1c(c(=O)n(n1C)c2ccccc2)C(=O)CSc3[nH]c(c(n3)c4ccc(cc4)OC)c5ccc(cc5)OC,C00984800,inactive
201,Cc1cccc(c1)NC(=O)CSc2nc3cc(c(cc3c4n2nc(n4)CCn5c(nc6c5cccc6)C)OC)OC,C08595419,inactive
202,COc1ccc(cc1OC)[C@@H](C(=O)Nc2ccc3c(c2)OCO3)N(Cc4ccccc4F)C(=O)Cc5ccccc5,C01409866,inactive
203,c1ccc2c(c1)C(=O)C(=O)N2CC(=O)N(Cc3ccc(cc3)F)[C@H](c4ccc(cc4)Cl)C(=O)Nc5ccc6c(c5)OCO6,C08712876,inactive
204,CN(C)c1ccc(cc1)NC(=O)[C@@H](c2ccc(cc2)Cl)N(Cc3ccccc3)C(=O)CN4c5ccccc5C(=O)C4=O,C08695777,inactive
205,CCOc1ccc2c(c1)sc(n2)NC(=O)C3CCN(CC3)S(=O)(=O)c4ccc5c(c4)C[C@H](N5C(=O)C6CC6)C,C33355734,inactive
206,COc1ccc(cc1)C2CC(=O)C(C(=O)C2)C(c3ccc(cc3)O)C4C(=O)CC(CC4=O)c5ccc(cc5)OC,C17527788,inactive
207,C[C@H]1C[C@@H](c2cc(cc(c2N1C(=O)CN3C(=O)c4ccccc4C3=O)OC)OC)Nc5ccc(cc5OC)OC,C01254706,inactive
208,Cc1ccccc1N(CC(=O)Nc2ccc(cc2)S(=O)(=O)N3CCCC3)S(=O)(=O)c4ccc(cc4)Cl,C59617160,inactive
209,CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)N2CCOCC2)c3ccc(cc3)C45CC6CC(C4)CC(C6)C5,C59617246,inactive
210,Cc1ccc(cc1)S(=O)(=O)N(CC(=O)Nc2ccccc2C(=O)N3CCOCC3)c4ccc(c(c4)Cl)Cl,C59620633,inactive
211,COc1ccc(cc1)C[C@@]2(C(=O)NC(=O)N(C2=O)Cc3ccccc3)CN4C[C@H]5C[C@@H](C4)c6cccc(=O)n6C5,C70669831,inactive
212,COc1ccc(cc1OC)CCN2CC(=O)N3[C@H](C2=O)Cc4c5ccccc5[nH]c4[C@@H]3c6cccc(c6)[N+](=O)[O-],C02152123,inactive
213,COc1ccc(cc1)NC(=O)CSc2nc3ccccc3n2C(=O)CCN4C(=O)/C(=C/c5cccs5)/SC4=S,C97946093,inactive
214,CCCCCCCCN1C(=O)/C(=C/c2c(nc3c(cccn3c2=O)C)N4CCN(CC4)CCO)/SC1=S,C97946532,inactive
215,c1ccc(cc1)CN2C(=C(c3ccccc3S2(=O)=O)NC(=O)c4ccc(cc4)[N+](=O)[O-])C(=O)c5ccccc5,C06010707,inactive
216,Cc1cc(ccc1OCc2ccccc2)C(=O)C3=C(C(=O)N([C@@H]3c4ccc(c(c4)OC)O)c5nc(c(s5)C(=O)OC)C)O,C97955047,inactive
217,COc1ccc(cc1OC)C[C@@]2(C(=O)NC(=O)N(C2=O)c3ccccc3)CNc4ccc(cc4)Br,C97955871,inactive
218,CCOc1cc(ccc1OCCCOc2ccccc2)/C=C\3/C(=O)NC(=O)N(C3=O)c4ccc(cc4)Br,C97958527,inactive
219,COc1cc(ccc1OCCOc2ccccc2Cl)/C=C/3\C(=O)NC(=O)N(C3=O)c4ccc(cc4)Br,C97959190,inactive
220,c1ccc(cc1)Oc2cccc(c2)/C=N\NC(=O)CN3CCN(CC3)S(=O)(=O)c4ccc(cc4)Br,C97959498,inactive
221,Cc1ccc(cc1)NC(=O)CN2C(=O)/C(=C\c3cc(c(c(c3)Br)OCC(=O)OC)Br)/SC2=O,C97960150,inactive
222,Cc1cc(c(c(n1)N/N=C/c2cc(c(c(c2)I)OCc3ccccc3C#N)OC)C#N)COC,C97965515,inactive
223,Cc1cc(ccc1C(=O)C2=C(C(=O)N([C@@H]2c3cc(ccc3OC)OC)c4nc(c(s4)C(=O)OC)C)O)OC,C53305745,inactive
224,CCOc1cc(ccc1O)[C@H]2C(=C(C(=O)N2c3nc4ccc(cc4s3)OC)O)C(=O)c5ccc6c(c5)C[C@@H](O6)C,C97967552,inactive
225,CCOc1ccc2c(c1)sc(n2)N3[C@H](C(=C(C3=O)O)C(=O)c4ccc5c(c4)C[C@H](O5)C)c6ccc(c(c6)OC)O,C97967910,inactive
226,CCOc1cc(ccc1OCc2ccccc2)[C@@H]3C(=C(C(=O)N3c4nc(c(s4)C(=O)C)C)O)C(=O)c5ccc6c(c5)OCCO6,C97968134,inactive
227,COc1ccc2c(c1)sc(n2)N3[C@H](C(=C(C3=O)O)C(=O)c4ccc5c(c4)OCCO5)c6ccc(cc6)C(=O)OC,C97969268,inactive
228,C[C@H]1Cc2cc(ccc2O1)C(=O)C3=C(C(=O)N([C@@H]3c4ccc(c(c4)OC)OC)c5nc6ccc(cc6s5)OC)O,C97969975,inactive
229,CCOc1ccc(cc1OCC)[C@@H]2C(=C(C(=O)N2c3nc4ccc(cc4s3)OC)O)C(=O)c5ccc6c(c5)OCCO6,C97970410,inactive
230,COc1cc(cc(c1OC)OC)[C@H](c2c(n3c(s2)ncn3)[O-])[NH+]4CCN(CC4)C(c5ccccc5)c6ccccc6,C97987858,inactive
231,CC(=O)Nc1ccc(cc1)S(=O)(=O)Oc2ccc(cc2CN(C[C@@H]3CCCO3)C(=O)NC(C)(C)C)Cl,C98010799,inactive
232,COc1ccc(cc1)NC(=O)N2CCC3(CC2)C(=O)N(CN3c4ccccc4)CC(=O)NCCc5ccccc5,C04187521,inactive
233,c1cc(oc1)CN(Cc2ccc3c(c2)OCO3)C(=O)CN(CCCN4CCOCC4)C(=O)Nc5ccc(c(c5)Cl)Cl,C98017706,inactive
234,CCOC(=O)c1ccc(cc1)NC(=O)CSc2nc3ccc(cc3c(=O)n2Cc4ccccc4)N5CCOCC5,C98049304,inactive
235,CCOc1ccc(cc1)NC(=O)c2ccc(c(c2)S(=O)(=O)N3CCN(CC3)Cc4ccc5c(c4)OCO5)F,C98049762,inactive
236,CCCOc1ccc(c(c1)C)C(=O)C2=C(C(=O)N([C@H]2c3ccc(c(c3)OC)OC)c4nc(c(s4)C(=O)OC)C)O,C05919062,inactive
237,c1cc(sc1)/C=C/2\C(=O)N(C(=S)S2)CCCCCC(=O)NNC(=O)c3ccc(cc3)Br,C98216107,inactive
238,COC(=O)/C(=C(\NC(=O)c1ccc(cc1)[N+](=O)[O-])/[S-])/[P+](c2ccccc2)(c3ccccc3)c4ccccc4,C98223242,inactive
239,c1ccc(cc1)c2nnc(s2)NC(=O)C(=O)N/N=C/c3cn(nc3c4ccc(cc4)Br)c5ccccc5,C98228118,inactive
240,Cc1cc(c(c(=O)[nH]1)CNC(=O)c2c(n(c3c2cccn3)[C@H](C)C4CCC(CC4)[N@H+]5CC[C@H](C5)OC(F)F)C)SC,574992,inactive
241,C[C@@H]1Cc2cc(ccc2O1)C(=O)C3=C(C(=O)N([C@H]3c4ccc(c(c4)OC)OCc5ccccc5)CC[NH+]6CCOCC6)O,C08383706,inactive
242,COc1cc(ccc1OCc2ccccc2)[C@@H]3C(=C(c4ccc5c(c4)OCCO5)O)C(=O)C(=O)N3Cc6ccc[nH+]c6,C00703181,inactive
243,Cc1ccc(c(c1)NC(=O)CSc2c3c(nc(n2)c4cccc(c4)OC)Oc5c([nH+]cc(c5C3)CO)C)C,C08589264,inactive
244,CC(=O)c1cccc(c1)N2C(=O)[C@@H]3[C@@H]([NH2+][C@@]([C@H]3C2=O)(CCSC)C(=O)OC)c4ccc(cc4OC)OC,C12498323,inactive
245,Cc1ccc(cc1)C(=O)N/C(=C\c2ccc(o2)c3ccc(cc3Cl)Cl)/C(=O)NCCCn4cc[nH+]c4,C12549733,inactive
246,CCCCCOc1ccc(cc1)[C@H]2C(=C(c3ccc4c(c3)C[C@@H](O4)C)O)C(=O)C(=O)N2CCCn5cc[nH+]c5,C09292793,inactive
247,CCCOc1ccc(cc1OCC)[C@@H]2/C(=C(/c3ccc4c(c3)C[C@H](O4)C)\O)/C(=O)C(=O)N2CC[NH+](CC)CC,C09313116,inactive
248,C[NH+](CCCNC(=O)c1ccc2c(c1)N(C(=O)c3ccccc3[S@@]2=O)Cc4ccccc4)C5CCCCC5,C20242829,inactive
249,COc1ccc(cc1COc2cccc3c2[nH+]ccc3)/C=C(/C#N)\C(=O)NCCc4ccc(c(c4)OC)OC,C20258624,inactive
250,CCc1cccc(c1NC(=S)N/N=C\2/c3ccccc3N(C2=O)C[NH+]4CCN(CC4)c5ccccc5)CC,C20685341,inactive
251,COc1ccccc1NS(=O)(=O)c2ccc3c(c2)n(c(=S)o3)CN4CC[NH+](CC4)Cc5ccccc5,C22029984,inactive
252,c1ccc(cc1)C(c2ccccc2)[NH+]3CCN(CC3)CCC(=O)NNC(=O)Cc4ccc(c(c4)Cl)Cl,C22938713,inactive
253,CC(=O)Oc1ccc(cc1)N2C(=O)[C@@H]3[C@H]4c5ccccc5C=C[NH+]4[C@H]([C@H]3C2=O)C(=O)Nc6ccc(cc6)OC,C16000520,inactive
254,c1ccc(cc1)[C@H]2C(=C(C(=O)N2CC[NH+]3CCOCC3)O)C(=O)c4ccc(cc4)S(=O)(=O)N5CCCC5,C27021114,inactive
255,CN(CCc1ccc(c(c1)OC)OC)C(=O)c2ccc(cc2)NC(=O)C[C@H]3C(=O)[NH+]=C(S3)N4CCCC4,C32735823,inactive
256,Cc1ccc(cc1)NC(=O)c2csc(n2)C[NH+](CCc3ccc(c(c3)OC)OC)Cc4ccc(cc4)OC,C00700514,inactive
257,COc1cccc(c1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)OCc4ccccc4)CCCn5cc[nH+]c5)O,C33467864,inactive
258,CCOc1cc(ccc1OCc2ccccc2)[C@H]3C(=C(C(=O)N3Cc4cc[nH+]cc4)O)C(=O)c5ccc(o5)C,C33555596,inactive
259,c1ccc(cc1)CNC(=O)N(CC[NH+]2CCOCC2)CC(=O)N(Cc3ccc(cc3)F)Cc4cccs4,C33764768,inactive
260,CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2c(nc(s2)c3ccccc3)C)c4cccc(c4)Cl,C33813752,inactive
261,COc1ccc(cc1)C(=O)C2=C(C(=O)N([C@H]2c3cccc(c3)OCc4ccccc4)CCCn5cc[nH+]c5)O,C34942048,inactive
262,CCCOc1ccc(cc1OCC)[C@@H]2C(=C(C(=O)N2CCCn3cc[nH+]c3)O)C(=O)c4c(nc(s4)C)C,C35567804,inactive
263,CCc1ccc(cc1)C(=O)N2CCC3(CC2)N([C@@H](CO3)C(=O)NCc4ccc[nH+]c4)C(=O)c5cccc(c5)C,C35987177,inactive
264,CN(Cc1cccc(c1OC)OC)C(=O)c2cccc(c2)NC(=O)C[C@@H]3C(=O)[NH+]=C(S3)N4CCCCC4,C32735834,inactive
265,CCCCOc1ccc(cc1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3OC)OC)CC[NH+]4CCOCC4)O,C39827794,inactive
266,Cc1ccc(cc1)OC[C@@H](C[NH+](Cc2ccc(o2)c3cc(ccc3Cl)Cl)[C@@H]4CCS(=O)(=O)C4)O,C40313098,inactive
267,Cc1cccc(c1)OC[C@@H](C[NH+](Cc2ccc(o2)c3cc(ccc3Cl)Cl)[C@@H]4CCS(=O)(=O)C4)O,C40313518,inactive
268,c1ccc(cc1)c2c3c(n[nH]2)C(=O)N([C@H]3c4ccc(cc4)OCc5ccc(cc5)Cl)CCCn6cc[nH+]c6,C40339828,inactive
269,CN1CCc2c(c(c3c(c(sc3[nH+]2)C(=O)c4ccc(cc4)Cl)N)c5cc(c(c(c5)OC)OC)OC)C1,C40570121,inactive
270,c1ccc(cc1)C(c2ccccc2)[NH+]3CCN(CC3)c4c(c(ncn4)NCc5ccc6c(c5)OCO6)[N+](=O)[O-],C40585011,inactive
271,CCOc1cccc(c1O)[C@@H]2CC(=N[C@@H]([NH2+]2)c3ccc(c(c3)Br)OC)c4ccc5c(c4)OCO5,C53363928,inactive
272,C[C@H]1CCC[C@@H]([C@@H]1C)NC(=O)[C@@H]2[C@@]34C=C[C@@H](O3)[C@@H]([C@@H]4C(=O)N2Cc5ccc[nH+]c5)C(=O)Nc6ccc(cc6)Cl,C59515044,inactive
273,Cc1cc(c(c2c1C(=O)/C(=C/c3cc(c(c(c3)OC)OC)OC)/O2)C[NH+]4CCN(CC4)Cc5ccccc5)O,C41584834,inactive
274,CCOCCCNC(=O)[C@@H](c1ccc(cc1)Cl)N(Cc2cccs2)C(=O)CC3=c4ccccc4=[NH+]C3,C63617081,inactive
275,Cc1cc(ccc1c2ccc3[nH+]c(c(n3c2)CCC(=O)N4CCC(CC4)C(=O)N)c5ccc(cc5)OC)Cl,C96292059,inactive
276,Cc1c2c(c(c[nH+]c2sn1)C(=O)N3CCCCC3)N4CCC(CC4)C(=O)Nc5ccc(cc5OC)OC,C65301106,inactive
277,CC[C@H](C)CN1C(=O)[C@@H]([NH2+]C12CCN(CC2)S(=O)(=O)c3ccc(c(c3)Cl)Cl)Cc4ccccc4,C36027391,inactive
278,COc1cc(cc(c1O)Br)/C=N\NC(=O)CSc2[nH+]c3ccccc3n2Cc4ccccc4,C51075482,inactive
279,COc1cc2cc[nH+]c(c2cc1OC)Cc3cc(c(cc3NS(=O)(=O)c4ccc(cc4)Cl)OC)OC,C02320375,inactive
280,COc1cccc(c1)C(=O)N2[C@@H](COC23CCN(CC3)C(=O)c4ccc(cc4)Cl)C(=O)NCc5cccc[nH+]5,C98014966,inactive
281,C[NH+](C)CCCN1[C@@H](C(=C(C1=O)O)C(=O)c2cccc(c2)S(=O)(=O)N(C)C)c3ccc(cc3)OCc4ccccc4,C98047933,inactive
282,COc1cccc(c1)[n+]2c-3nc(n4c5ccccc5[nH]c4c3sc2=S)SCC(=O)Nc6ccc(cc6OC)OC,C50861868,inactive
283,CC[C@H](C1CCC(CC1)[NH+]2CC(C2)OC(F)F)n3c(c(c4c3nccc4)C(=O)NCc5c(cc([nH]c5=O)C)SC)C,574991,inactive
284,CCC[NH+]1CCc2c(sc(c2C(=O)OCC)NC(=O)c3ccc(cc3)S(=O)(=O)N4CCCCCC4)C1,C08881181,inactive
285,CC(C)CN(CC(C)C)S(=O)(=O)c1ccc(cc1)C(=O)Nc2c(c3c(s2)C([NH2+]C(C3)(C)C)(C)C)C#N,C08881708,inactive
286,Cc1cccc(c1)COc2ccc(cc2)C(=O)C3=C(C(=O)N([C@@H]3c4ccc(o4)C)CCC[NH+]5CCOCC5)O,C08996822,inactive
287,CCOc1ccc(cc1Cl)/C(=C/2\[C@H](N(C(=O)C2=O)CCCn3cc[nH+]c3)c4cc(ccc4OC)OC)/O,C09008415,inactive
288,CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc(c(c2)Cl)OCC)c3cc(ccc3OC)OC,C20149879,inactive
289,CC[NH+]1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=S)NCc4cc(ccc4OC)Br)C,C20153656,inactive
290,CN(C)c1ccc(cc1)[C@@H](CNS(=O)(=O)c2ccc(cc2OC)OC)[NH+]3CCN(CC3)c4ccccc4,C21754961,inactive
291,c1ccc(cc1)CN2CC[NH+](CC2)CCCNC(=O)[C@H]3[C@H]4C=C[C@@]5([C@@H]3C(=O)N(C5)Cc6ccccc6Cl)O4,C22802308,inactive
292,CCCOc1ccc(cc1)/C=N\NC(=O)C[NH+]2CCN(CC2)S(=O)(=O)c3ccc(cc3)Br,C33756802,inactive
293,CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2cccc(c2)OC)c3ccc(cc3)OCc4ccccc4,C33781208,inactive
294,C[C@@H](Cc1ccc(cc1)OC)[NH+](Cc2ccccc2)C[C@@H](c3ccc(c(c3)NC=O)OCc4ccccc4)O,C34657168,inactive
295,c1ccc(cc1)CCN2CCN(CC2)C(=O)C[NH+]3CCN(CC3)C(=O)c4csc(n4)NC5CCCCC5,C34831413,inactive
296,CC[NH+](CC)CCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc(cc2)OCC)c3ccc(cc3)OCc4ccccc4,C34917378,inactive
297,CCCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)OCc4ccccc4)CCC[NH+](C)C)O,C34933586,inactive
298,CCOc1cc(ccc1OCc2ccccc2)[C@@H]3C(=C(C(=O)N3CC[NH+](C)C)O)C(=O)c4cccc(c4)OC,C34989505,inactive
299,CCCCOc1ccc(cc1)[C@H]2C(=C(C(=O)N2CC[NH+](C)C)O)C(=O)c3ccc(cc3)OCc4ccccc4,C35023851,inactive
300,CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)/C=C/c2ccccc2)c3ccc(cc3)OCc4ccccc4,C35444785,inactive
301,CCC[NH+](C[C@H](COCc1ccccc1)O)CC(=O)N2CCc3c(ccs3)[C@@H]2COc4ccc(cc4C)C,C36309402,inactive
302,COC(=O)CN[C@H](c1ccccc1Cl)c2cc(ccc2NC(=O)CC[NH+]3CCOCC3)Br,C19772757,inactive
303,COc1ccc(cc1)/C=C\2/C(=O)N(C(=S)S2)CC(=O)NC[C@H](c3ccc(cc3)OC)[NH+]4CCCCC4,C38615221,inactive
304,Cc1cc(ccc1OC)S(=O)(=O)NC[C@H](c2ccc3c(c2)OCO3)[NH+]4CCN(CC4)c5ccccc5F,C38620985,inactive
305,COc1cc(cc(c1OC)OC)C(=O)Nc2ccc3c(c2)N(c4ccccc4CC3)C(=O)C[NH+]5CCOCC5,C39315341,inactive
306,CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)O)C(=O)c2ccc3cc(ccc3c2)OC)c4cccc(c4)OCC=C,C39847657,inactive
307,CCCOc1ccc(cc1)[C@H]2C(=C(C(=O)N2CCC[NH+](CC)CC)O)C(=O)c3ccc4cc(ccc4c3)OC,C39847666,inactive
308,C[NH+](C)CCCN1[C@@H](C(=C(C1=O)O)C(=O)c2ccc3cc(ccc3c2)OC)c4ccc(cc4)Br,C39847707,inactive
309,COc1ccc(c(c1)Nc2c(c(ncn2)N3CC[NH+](CC3)C(c4ccccc4)c5ccccc5)[N+](=O)[O-])OC,C40611872,inactive
310,c1ccc(cc1)CN(c2ccccn2)c3c(c([nH+]cn3)N4CCN(CC4)C(c5ccccc5)c6ccccc6)N,C40730024,inactive
311,Cc1cccc(c1)CN2c3ccccc3O/C(=C/c4ccc(cc4)C(=O)NCCCN5CC[NH+](CC5)C)/C2=O,C22938930,inactive
312,CCOc1ccc(cc1)NC(=O)C[C@@H]2C(=O)N(C(=S)N2CCc3cc[nH+]cc3)c4ccc(cc4)C(=O)OCC,C59626544,inactive
313,c1cc[nH+]c(c1)N2CCN(CC2)[C@H]3[C@H](O[C@H]([C@H]3O)CO)CN(Cc4ccc(cc4)F)Cc5ccc(cc5)F,C67890393,inactive
314,COc1ccc(cc1)CCNC(=O)COc2ccc3c(c2)c4cc[nH+]c5c4n3c(=O)c6c5ccc(c6OC)OC,C70708295,inactive
315,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2Cc3ccccc3C[C@H]2C(=O)OCc4ccccc4,C77312739,inactive
316,Cc1ccc(cc1)c2c(sc([n+]2CCc3ccc(c(c3)OC)OC)Nc4ccccc4)NC(=O)c5cccs5,C53337384,inactive
317,CCCCOc1ccc(cc1OCC)[C@H]2C(=C(C(=O)N2Cc3cc[nH+]cc3)O)C(=O)c4ccc5c(c4)C[C@@H](O5)C,C97955757,inactive
318,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)Nc2c(c3c(s2)C[NH+](CC3)Cc4ccccc4)C(=O)OCC,C97963453,inactive
319,Cc1ccccc1COc2ccc(cc2)C(=O)C3=C(C(=O)N([C@H]3c4ccc(c(c4)OC)OC)CCCn5cc[nH+]c5)O,C97966808,inactive
320,CCOc1cc(ccc1OCc2ccccc2)[C@H]3C(=C(C(=O)N3Cc4cc[nH+]cc4)O)C(=O)c5ccc6c(c5)C[C@@H](O6)C,C97970399,inactive
321,CCCCCOc1ccc(cc1OC)[C@H]2C(=C(C(=O)N2CCCn3cc[nH+]c3)O)C(=O)c4ccc5c(c4)C[C@@H](O5)C,C97970700,inactive
322,COc1ccc(cc1)c2[nH+]c(c3ccccc3n2)N(CCCN4CCOCC4)CCC(=O)NCCN5CCOCC5,C98009817,inactive
323,Cc1ccc(cc1Cl)NC(=O)N(CC[NH+]2CCOCC2)CC(=O)N(Cc3ccccc3)Cc4cccs4,C98019460,inactive
324,C[C@@H](CCc1ccccc1)NC(=O)c2csc(n2)C[NH+](Cc3ccc4c(c3)OCO4)Cc5ccc(cc5OC)OC,C00701114,inactive
325,CCCC[C@@H](CC)CN1C(=O)/C(=C/c2c(nc3c(cccn3c2=O)C)NCCCn4cc[nH+]c4)/SC1=S,C05918879,inactive
326,COc1cnc(nc1)NC(=O)NC(=C(Cl)Cl)[P+](c2ccccc2)(c3ccccc3)c4ccccc4,C98229480,inactive
327,Cc1c(c2cc(ccc2[nH]1)OC)CC(=O)Oc3ccc(cc3)C(=O)OCC[NH+]4CCN(CC4)CCN5CCOCC5,C98232303,inactive
328,CC[C@H](C1CCC(CC1)N2CC(C2)OC(F)F)n3c(c(c4c3nccc4)C(=O)NCc5c(cc([nH]c5=O)C)SC)C,574991,inactive
329,COc1ccc(cc1OC)C(=O)N[C@H](C(Cl)(Cl)Cl)NC(=S)Nc2cccc(c2)Br,C00836969,inactive
330,COc1ccc(cc1OC)C(=O)N[C@H](C(Cl)(Cl)Cl)NC(=S)Nc2ccc(cc2)I,C00836972,inactive
331,Cc1c(c(=O)n(n1C)c2ccccc2)NC(=O)CN(c3ccc(c(c3)C(F)(F)F)Cl)S(=O)(=O)c4ccccc4,C01176908,inactive
332,CCOCCOC(=O)C1[C@H](C2C(=NC1=C)C[C@H](CC2=O)c3ccc(c(c3)OC)OC)c4ccc(c(c4)OCC)O,C06195410,inactive
